path,emotion
processed_audio\tess_fear_YAF_goose_fear.wav,fear
processed_audio\tess_fear_YAF_gun_fear.wav,fear
processed_audio\tess_fear_YAF_half_fear.wav,fear
processed_audio\tess_fear_YAF_hall_fear.wav,fear
processed_audio\tess_fear_YAF_hash_fear.wav,fear
processed_audio\tess_fear_YAF_hate_fear.wav,fear
processed_audio\tess_fear_YAF_have_fear.wav,fear
processed_audio\tess_fear_YAF_haze_fear.wav,fear
processed_audio\tess_fear_YAF_hire_fear.wav,fear
processed_audio\tess_fear_YAF_hit_fear.wav,fear
processed_audio\tess_fear_YAF_hole_fear.wav,fear
processed_audio\tess_fear_YAF_home_fear.wav,fear
processed_audio\tess_fear_YAF_hurl_fear.wav,fear
processed_audio\tess_fear_YAF_hush_fear.wav,fear
processed_audio\tess_fear_YAF_jail_fear.wav,fear
processed_audio\tess_fear_YAF_jar_fear.wav,fear
processed_audio\tess_fear_YAF_join_fear.wav,fear
processed_audio\tess_fear_YAF_judge_fear.wav,fear
processed_audio\tess_fear_YAF_jug_fear.wav,fear
processed_audio\tess_fear_YAF_juice_fear.wav,fear
processed_audio\tess_fear_YAF_keen_fear.wav,fear
processed_audio\tess_fear_YAF_keep_fear.wav,fear
processed_audio\tess_fear_YAF_keg_fear.wav,fear
processed_audio\tess_fear_YAF_kick_fear.wav,fear
processed_audio\tess_fear_YAF_kill_fear.wav,fear
processed_audio\tess_fear_YAF_king_fear.wav,fear
processed_audio\tess_fear_YAF_kite_fear.wav,fear
processed_audio\tess_fear_YAF_knock_fear.wav,fear
processed_audio\tess_fear_YAF_late_fear.wav,fear
processed_audio\tess_fear_YAF_laud_fear.wav,fear
processed_audio\tess_fear_YAF_lean_fear.wav,fear
processed_audio\tess_fear_YAF_learn_fear.wav,fear
processed_audio\tess_fear_YAF_lease_fear.wav,fear
processed_audio\tess_fear_YAF_lid_fear.wav,fear
processed_audio\tess_fear_YAF_life_fear.wav,fear
processed_audio\tess_fear_YAF_limb_fear.wav,fear
processed_audio\tess_fear_YAF_live_fear.wav,fear
processed_audio\tess_fear_YAF_loaf_fear.wav,fear
processed_audio\tess_fear_YAF_long_fear.wav,fear
processed_audio\tess_fear_YAF_lore_fear.wav,fear
processed_audio\tess_fear_YAF_lose_fear.wav,fear
processed_audio\tess_fear_YAF_lot_fear.wav,fear
processed_audio\tess_fear_YAF_love_fear.wav,fear
processed_audio\tess_fear_YAF_luck_fear.wav,fear
processed_audio\tess_fear_YAF_make_fear.wav,fear
processed_audio\tess_fear_YAF_match_fear.wav,fear
processed_audio\tess_fear_YAF_merge_fear.wav,fear
processed_audio\tess_fear_YAF_mess_fear.wav,fear
processed_audio\tess_fear_YAF_met_fear.wav,fear
processed_audio\tess_fear_YAF_mill_fear.wav,fear
processed_audio\tess_fear_YAF_mob_fear.wav,fear
processed_audio\tess_fear_YAF_mode_fear.wav,fear
processed_audio\tess_fear_YAF_mood_fear.wav,fear
processed_audio\tess_fear_YAF_moon_fear.wav,fear
processed_audio\tess_fear_YAF_mop_fear.wav,fear
processed_audio\tess_fear_YAF_mouse_fear.wav,fear
processed_audio\tess_fear_YAF_nag_fear.wav,fear
processed_audio\tess_fear_YAF_name_fear.wav,fear
processed_audio\tess_fear_YAF_near_fear.wav,fear
processed_audio\tess_fear_YAF_neat_fear.wav,fear
processed_audio\tess_fear_YAF_nice_fear.wav,fear
processed_audio\tess_fear_YAF_note_fear.wav,fear
processed_audio\tess_fear_YAF_numb_fear.wav,fear
processed_audio\tess_fear_YAF_pad_fear.wav,fear
processed_audio\tess_fear_YAF_page_fear.wav,fear
processed_audio\tess_fear_YAF_pain_fear.wav,fear
processed_audio\tess_fear_YAF_pass_fear.wav,fear
processed_audio\tess_fear_YAF_pearl_fear.wav,fear
processed_audio\tess_fear_YAF_peg_fear.wav,fear
processed_audio\tess_fear_YAF_perch_fear.wav,fear
processed_audio\tess_fear_YAF_phone_fear.wav,fear
processed_audio\tess_fear_YAF_pick_fear.wav,fear
processed_audio\tess_fear_YAF_pike_fear.wav,fear
processed_audio\tess_fear_YAF_pole_fear.wav,fear
processed_audio\tess_fear_YAF_pool_fear.wav,fear
processed_audio\tess_fear_YAF_puff_fear.wav,fear
processed_audio\tess_fear_YAF_rag_fear.wav,fear
processed_audio\tess_fear_YAF_raid_fear.wav,fear
processed_audio\tess_fear_YAF_rain_fear.wav,fear
processed_audio\tess_fear_YAF_raise_fear.wav,fear
processed_audio\tess_fear_YAF_rat_fear.wav,fear
processed_audio\tess_fear_YAF_reach_fear.wav,fear
processed_audio\tess_fear_YAF_read_fear.wav,fear
processed_audio\tess_fear_YAF_red_fear.wav,fear
processed_audio\tess_fear_YAF_ring_fear.wav,fear
processed_audio\tess_fear_YAF_ripe_fear.wav,fear
processed_audio\tess_fear_YAF_road_fear.wav,fear
processed_audio\tess_fear_YAF_room_fear.wav,fear
processed_audio\tess_fear_YAF_rose_fear.wav,fear
processed_audio\tess_fear_YAF_rot_fear.wav,fear
processed_audio\tess_fear_YAF_rough_fear.wav,fear
processed_audio\tess_fear_YAF_rush_fear.wav,fear
processed_audio\tess_fear_YAF_said_fear.wav,fear
processed_audio\tess_fear_YAF_sail_fear.wav,fear
processed_audio\tess_fear_YAF_search_fear.wav,fear
processed_audio\tess_fear_YAF_seize_fear.wav,fear
processed_audio\tess_fear_YAF_sell_fear.wav,fear
processed_audio\tess_fear_YAF_shack_fear.wav,fear
processed_audio\tess_fear_YAF_shall_fear.wav,fear
processed_audio\tess_fear_YAF_shawl_fear.wav,fear
processed_audio\tess_fear_YAF_sheep_fear.wav,fear
processed_audio\tess_fear_YAF_shirt_fear.wav,fear
processed_audio\tess_fear_YAF_should_fear.wav,fear
processed_audio\tess_fear_YAF_shout_fear.wav,fear
processed_audio\tess_fear_YAF_size_fear.wav,fear
processed_audio\tess_fear_YAF_soap_fear.wav,fear
processed_audio\tess_fear_YAF_soup_fear.wav,fear
processed_audio\tess_fear_YAF_sour_fear.wav,fear
processed_audio\tess_fear_YAF_south_fear.wav,fear
processed_audio\tess_fear_YAF_sub_fear.wav,fear
processed_audio\tess_fear_YAF_such_fear.wav,fear
processed_audio\tess_fear_YAF_sure_fear.wav,fear
processed_audio\tess_fear_YAF_take_fear.wav,fear
processed_audio\tess_fear_YAF_talk_fear.wav,fear
processed_audio\tess_fear_YAF_tape_fear.wav,fear
processed_audio\tess_fear_YAF_team_fear.wav,fear
processed_audio\tess_fear_YAF_tell_fear.wav,fear
processed_audio\tess_fear_YAF_thin_fear.wav,fear
processed_audio\tess_fear_YAF_third_fear.wav,fear
processed_audio\tess_fear_YAF_thought_fear.wav,fear
processed_audio\tess_fear_YAF_thumb_fear.wav,fear
processed_audio\tess_fear_YAF_time_fear.wav,fear
processed_audio\tess_fear_YAF_tip_fear.wav,fear
processed_audio\tess_fear_YAF_tire_fear.wav,fear
processed_audio\tess_fear_YAF_ton_fear.wav,fear
processed_audio\tess_fear_YAF_tool_fear.wav,fear
processed_audio\tess_fear_YAF_tough_fear.wav,fear
processed_audio\tess_fear_YAF_turn_fear.wav,fear
processed_audio\tess_fear_YAF_vine_fear.wav,fear
processed_audio\tess_fear_YAF_voice_fear.wav,fear
processed_audio\tess_fear_YAF_void_fear.wav,fear
processed_audio\tess_fear_YAF_vote_fear.wav,fear
processed_audio\tess_fear_YAF_wag_fear.wav,fear
processed_audio\tess_fear_YAF_walk_fear.wav,fear
processed_audio\tess_fear_YAF_wash_fear.wav,fear
processed_audio\tess_fear_YAF_week_fear.wav,fear
processed_audio\tess_fear_YAF_wheat_fear.wav,fear
processed_audio\tess_fear_YAF_when_fear.wav,fear
processed_audio\tess_fear_YAF_which_fear.wav,fear
processed_audio\tess_fear_YAF_whip_fear.wav,fear
processed_audio\tess_fear_YAF_white_fear.wav,fear
processed_audio\tess_fear_YAF_wife_fear.wav,fear
processed_audio\tess_fear_YAF_wire_fear.wav,fear
processed_audio\tess_fear_YAF_witch_fear.wav,fear
processed_audio\tess_fear_YAF_yearn_fear.wav,fear
processed_audio\tess_fear_YAF_yes_fear.wav,fear
processed_audio\tess_fear_YAF_young_fear.wav,fear
processed_audio\tess_fear_YAF_youth_fear.wav,fear
processed_audio\tess_happy_YAF_back_happy.wav,happy
processed_audio\tess_happy_YAF_bar_happy.wav,happy
processed_audio\tess_happy_YAF_base_happy.wav,happy
processed_audio\tess_happy_YAF_bath_happy.wav,happy
processed_audio\tess_happy_YAF_bean_happy.wav,happy
processed_audio\tess_happy_YAF_beg_happy.wav,happy
processed_audio\tess_happy_YAF_bite_happy.wav,happy
processed_audio\tess_happy_YAF_boat_happy.wav,happy
processed_audio\tess_happy_YAF_bone_happy.wav,happy
processed_audio\tess_happy_YAF_book_happy.wav,happy
processed_audio\tess_happy_YAF_bought_happy.wav,happy
processed_audio\tess_happy_YAF_burn_happy.wav,happy
processed_audio\tess_happy_YAF_cab_happy.wav,happy
processed_audio\tess_happy_YAF_calm_happy.wav,happy
processed_audio\tess_happy_YAF_came_happy.wav,happy
processed_audio\tess_happy_YAF_cause_happy.wav,happy
processed_audio\tess_happy_YAF_chain_happy.wav,happy
processed_audio\tess_happy_YAF_chair_happy.wav,happy
processed_audio\tess_happy_YAF_chalk_happy.wav,happy
processed_audio\tess_happy_YAF_chat_happy.wav,happy
processed_audio\tess_happy_YAF_check_happy.wav,happy
processed_audio\tess_happy_YAF_cheek_happy.wav,happy
processed_audio\tess_happy_YAF_chief_happy.wav,happy
processed_audio\tess_happy_YAF_choice_happy.wav,happy
processed_audio\tess_happy_YAF_cool_happy.wav,happy
processed_audio\tess_happy_YAF_dab_happy.wav,happy
processed_audio\tess_happy_YAF_date_happy.wav,happy
processed_audio\tess_happy_YAF_dead_happy.wav,happy
processed_audio\tess_happy_YAF_death_happy.wav,happy
processed_audio\tess_happy_YAF_deep_happy.wav,happy
processed_audio\tess_happy_YAF_dime_happy.wav,happy
processed_audio\tess_happy_YAF_dip_happy.wav,happy
processed_audio\tess_happy_YAF_ditch_happy.wav,happy
processed_audio\tess_happy_YAF_dodge_happy.wav,happy
processed_audio\tess_happy_YAF_dog_happy.wav,happy
processed_audio\tess_happy_YAF_doll_happy.wav,happy
processed_audio\tess_happy_YAF_door_happy.wav,happy
processed_audio\tess_happy_YAF_fail_happy.wav,happy
processed_audio\tess_happy_YAF_fall_happy.wav,happy
processed_audio\tess_happy_YAF_far_happy.wav,happy
processed_audio\tess_happy_YAF_fat_happy.wav,happy
processed_audio\tess_happy_YAF_fit_happy.wav,happy
processed_audio\tess_happy_YAF_five_happy.wav,happy
processed_audio\tess_happy_YAF_food_happy.wav,happy
processed_audio\tess_happy_YAF_gap_happy.wav,happy
processed_audio\tess_happy_YAF_gas_happy.wav,happy
processed_audio\tess_happy_YAF_gaze_happy.wav,happy
processed_audio\tess_happy_YAF_germ_happy.wav,happy
processed_audio\tess_happy_YAF_get_happy.wav,happy
processed_audio\tess_happy_YAF_gin_happy.wav,happy
processed_audio\tess_happy_YAF_goal_happy.wav,happy
processed_audio\tess_happy_YAF_good_happy.wav,happy
processed_audio\tess_happy_YAF_goose_happy.wav,happy
processed_audio\tess_happy_YAF_gun_happy.wav,happy
processed_audio\tess_happy_YAF_half_happy.wav,happy
processed_audio\tess_happy_YAF_hall_happy.wav,happy
processed_audio\tess_happy_YAF_hash_happy.wav,happy
processed_audio\tess_happy_YAF_hate_happy.wav,happy
processed_audio\tess_happy_YAF_have_happy.wav,happy
processed_audio\tess_happy_YAF_haze_happy.wav,happy
processed_audio\tess_happy_YAF_hire_happy.wav,happy
processed_audio\tess_happy_YAF_hit_happy.wav,happy
processed_audio\tess_happy_YAF_hole_happy.wav,happy
processed_audio\tess_happy_YAF_home_happy.wav,happy
processed_audio\tess_happy_YAF_hurl_happy.wav,happy
processed_audio\tess_happy_YAF_hush_happy.wav,happy
processed_audio\tess_happy_YAF_jail_happy.wav,happy
processed_audio\tess_happy_YAF_jar_happy.wav,happy
processed_audio\tess_happy_YAF_join_happy.wav,happy
processed_audio\tess_happy_YAF_judge_happy.wav,happy
processed_audio\tess_happy_YAF_jug_happy.wav,happy
processed_audio\tess_happy_YAF_juice_happy.wav,happy
processed_audio\tess_happy_YAF_keen_happy.wav,happy
processed_audio\tess_happy_YAF_keep_happy.wav,happy
processed_audio\tess_happy_YAF_keg_happy.wav,happy
processed_audio\tess_happy_YAF_kick_happy.wav,happy
processed_audio\tess_happy_YAF_kill_happy.wav,happy
processed_audio\tess_happy_YAF_king_happy.wav,happy
processed_audio\tess_happy_YAF_kite_happy.wav,happy
processed_audio\tess_happy_YAF_knock_happy.wav,happy
processed_audio\tess_happy_YAF_late_happy.wav,happy
processed_audio\tess_happy_YAF_laud_happy.wav,happy
processed_audio\tess_happy_YAF_lean_happy.wav,happy
processed_audio\tess_happy_YAF_learn_happy.wav,happy
processed_audio\tess_happy_YAF_lease_happy.wav,happy
processed_audio\tess_happy_YAF_lid_happy.wav,happy
processed_audio\tess_happy_YAF_life_happy.wav,happy
processed_audio\tess_happy_YAF_limb_happy.wav,happy
processed_audio\tess_happy_YAF_live_happy.wav,happy
processed_audio\tess_happy_YAF_loaf_happy.wav,happy
processed_audio\tess_happy_YAF_long_happy.wav,happy
processed_audio\tess_happy_YAF_lore_happy.wav,happy
processed_audio\tess_happy_YAF_lose_happy.wav,happy
processed_audio\tess_happy_YAF_lot_happy.wav,happy
processed_audio\tess_happy_YAF_love_happy.wav,happy
processed_audio\tess_happy_YAF_luck_happy.wav,happy
processed_audio\tess_happy_YAF_make_happy.wav,happy
processed_audio\tess_happy_YAF_match_happy.wav,happy
processed_audio\tess_happy_YAF_merge_happy.wav,happy
processed_audio\tess_happy_YAF_mess_happy.wav,happy
processed_audio\tess_happy_YAF_met_happy.wav,happy
processed_audio\tess_happy_YAF_mill_happy.wav,happy
processed_audio\tess_happy_YAF_mob_happy.wav,happy
processed_audio\tess_happy_YAF_mode_happy.wav,happy
processed_audio\tess_happy_YAF_mood_happy.wav,happy
processed_audio\tess_happy_YAF_moon_happy.wav,happy
processed_audio\tess_happy_YAF_mop_happy.wav,happy
processed_audio\tess_happy_YAF_mouse_happy.wav,happy
processed_audio\tess_happy_YAF_nag_happy.wav,happy
processed_audio\tess_happy_YAF_name_happy.wav,happy
processed_audio\tess_happy_YAF_near_happy.wav,happy
processed_audio\tess_happy_YAF_neat_happy.wav,happy
processed_audio\tess_happy_YAF_nice_happy.wav,happy
processed_audio\tess_happy_YAF_note_happy.wav,happy
processed_audio\tess_happy_YAF_numb_happy.wav,happy
processed_audio\tess_happy_YAF_pad_happy.wav,happy
processed_audio\tess_happy_YAF_page_happy.wav,happy
processed_audio\tess_happy_YAF_pain_happy.wav,happy
processed_audio\tess_happy_YAF_pass_happy.wav,happy
processed_audio\tess_happy_YAF_pearl_happy.wav,happy
processed_audio\tess_happy_YAF_peg_happy.wav,happy
processed_audio\tess_happy_YAF_perch_happy.wav,happy
processed_audio\tess_happy_YAF_phone_happy.wav,happy
processed_audio\tess_happy_YAF_pick_happy.wav,happy
processed_audio\tess_happy_YAF_pike_happy.wav,happy
processed_audio\tess_happy_YAF_pole_happy.wav,happy
processed_audio\tess_happy_YAF_pool_happy.wav,happy
processed_audio\tess_happy_YAF_puff_happy.wav,happy
processed_audio\tess_happy_YAF_rag_happy.wav,happy
processed_audio\tess_happy_YAF_raid_happy.wav,happy
processed_audio\tess_happy_YAF_rain_happy.wav,happy
processed_audio\tess_happy_YAF_raise_happy.wav,happy
processed_audio\tess_happy_YAF_rat_happy.wav,happy
processed_audio\tess_happy_YAF_reach_happy.wav,happy
processed_audio\tess_happy_YAF_read_happy.wav,happy
processed_audio\tess_happy_YAF_red_happy.wav,happy
processed_audio\tess_happy_YAF_ring_happy.wav,happy
processed_audio\tess_happy_YAF_ripe_happy.wav,happy
processed_audio\tess_happy_YAF_road_happy.wav,happy
processed_audio\tess_happy_YAF_room_happy.wav,happy
processed_audio\tess_happy_YAF_rose_happy.wav,happy
processed_audio\tess_happy_YAF_rot_happy.wav,happy
processed_audio\tess_happy_YAF_rough_happy.wav,happy
processed_audio\tess_happy_YAF_rush_happy.wav,happy
processed_audio\tess_happy_YAF_said_happy.wav,happy
processed_audio\tess_happy_YAF_sail_happy.wav,happy
processed_audio\tess_happy_YAF_search_happy.wav,happy
processed_audio\tess_happy_YAF_seize_happy.wav,happy
processed_audio\tess_happy_YAF_sell_happy.wav,happy
processed_audio\tess_happy_YAF_shack_happy.wav,happy
processed_audio\tess_happy_YAF_shall_happy.wav,happy
processed_audio\tess_happy_YAF_shawl_happy.wav,happy
processed_audio\tess_happy_YAF_sheep_happy.wav,happy
processed_audio\tess_happy_YAF_shirt_happy.wav,happy
processed_audio\tess_happy_YAF_should_happy.wav,happy
processed_audio\tess_happy_YAF_shout_happy.wav,happy
processed_audio\tess_happy_YAF_size_happy.wav,happy
processed_audio\tess_happy_YAF_soap_happy.wav,happy
processed_audio\tess_happy_YAF_soup_happy.wav,happy
processed_audio\tess_happy_YAF_sour_happy.wav,happy
processed_audio\tess_happy_YAF_south_happy.wav,happy
processed_audio\tess_happy_YAF_sub_happy.wav,happy
processed_audio\tess_happy_YAF_such_happy.wav,happy
processed_audio\tess_happy_YAF_sure_happy.wav,happy
processed_audio\tess_happy_YAF_take_happy.wav,happy
processed_audio\tess_happy_YAF_talk_happy.wav,happy
processed_audio\tess_happy_YAF_tape_happy.wav,happy
processed_audio\tess_happy_YAF_team_happy.wav,happy
processed_audio\tess_happy_YAF_tell_happy.wav,happy
processed_audio\tess_happy_YAF_thin_happy.wav,happy
processed_audio\tess_happy_YAF_third_happy.wav,happy
processed_audio\tess_happy_YAF_thought_happy.wav,happy
processed_audio\tess_happy_YAF_thumb_happy.wav,happy
processed_audio\tess_happy_YAF_time_happy.wav,happy
processed_audio\tess_happy_YAF_tip_happy.wav,happy
processed_audio\tess_happy_YAF_tire_happy.wav,happy
processed_audio\tess_happy_YAF_ton_happy.wav,happy
processed_audio\tess_happy_YAF_tool_happy.wav,happy
processed_audio\tess_happy_YAF_tough_happy.wav,happy
processed_audio\tess_happy_YAF_turn_happy.wav,happy
processed_audio\tess_happy_YAF_vine_happy.wav,happy
processed_audio\tess_happy_YAF_voice_happy.wav,happy
processed_audio\tess_happy_YAF_void_happy.wav,happy
processed_audio\tess_happy_YAF_vote_happy.wav,happy
processed_audio\tess_happy_YAF_wag_happy.wav,happy
processed_audio\tess_happy_YAF_walk_happy.wav,happy
processed_audio\tess_happy_YAF_wash_happy.wav,happy
processed_audio\tess_happy_YAF_week_happy.wav,happy
processed_audio\tess_happy_YAF_wheat_happy.wav,happy
processed_audio\tess_happy_YAF_when_happy.wav,happy
processed_audio\tess_happy_YAF_which_happy.wav,happy
processed_audio\tess_happy_YAF_whip_happy.wav,happy
processed_audio\tess_happy_YAF_white_happy.wav,happy
processed_audio\tess_happy_YAF_wife_happy.wav,happy
processed_audio\tess_happy_YAF_wire_happy.wav,happy
processed_audio\tess_happy_YAF_witch_happy.wav,happy
processed_audio\tess_happy_YAF_yearn_happy.wav,happy
processed_audio\tess_happy_YAF_yes_happy.wav,happy
processed_audio\tess_happy_YAF_young_happy.wav,happy
processed_audio\tess_happy_YAF_youth_happy.wav,happy
processed_audio\tess_neutral_YAF_back_neutral.wav,neutral
processed_audio\tess_neutral_YAF_bar_neutral.wav,neutral
processed_audio\tess_neutral_YAF_base_neutral.wav,neutral
processed_audio\tess_neutral_YAF_bath_neutral.wav,neutral
processed_audio\tess_neutral_YAF_bean_neutral.wav,neutral
processed_audio\tess_neutral_YAF_beg_neutral.wav,neutral
processed_audio\tess_neutral_YAF_bite_neutral.wav,neutral
processed_audio\tess_neutral_YAF_boat_neutral.wav,neutral
processed_audio\tess_neutral_YAF_bone_neutral.wav,neutral
processed_audio\tess_neutral_YAF_book_neutral.wav,neutral
processed_audio\tess_neutral_YAF_bought_neutral.wav,neutral
processed_audio\tess_neutral_YAF_burn_neutral.wav,neutral
processed_audio\tess_neutral_YAF_cab_neutral.wav,neutral
processed_audio\tess_neutral_YAF_calm_neutral.wav,neutral
processed_audio\tess_neutral_YAF_came_neutral.wav,neutral
processed_audio\tess_neutral_YAF_cause_neutral.wav,neutral
processed_audio\tess_neutral_YAF_chain_neutral.wav,neutral
processed_audio\tess_neutral_YAF_chair_neutral.wav,neutral
processed_audio\tess_neutral_YAF_chalk_neutral.wav,neutral
processed_audio\tess_neutral_YAF_chat_neutral.wav,neutral
processed_audio\tess_neutral_YAF_check_neutral.wav,neutral
processed_audio\tess_neutral_YAF_cheek_neutral.wav,neutral
processed_audio\tess_neutral_YAF_chief_neutral.wav,neutral
processed_audio\tess_neutral_YAF_choice_neutral.wav,neutral
processed_audio\tess_neutral_YAF_cool_neutral.wav,neutral
processed_audio\tess_neutral_YAF_dab_neutral.wav,neutral
processed_audio\tess_neutral_YAF_date_neutral.wav,neutral
processed_audio\tess_neutral_YAF_dead_neutral.wav,neutral
processed_audio\tess_neutral_YAF_death_neutral.wav,neutral
processed_audio\tess_neutral_YAF_deep_neutral.wav,neutral
processed_audio\tess_neutral_YAF_dime_neutral.wav,neutral
processed_audio\tess_neutral_YAF_dip_neutral.wav,neutral
processed_audio\tess_neutral_YAF_ditch_neutral.wav,neutral
processed_audio\tess_neutral_YAF_dodge_neutral.wav,neutral
processed_audio\tess_neutral_YAF_dog_neutral.wav,neutral
processed_audio\tess_neutral_YAF_doll_neutral.wav,neutral
processed_audio\tess_neutral_YAF_door_neutral.wav,neutral
processed_audio\tess_neutral_YAF_fail_neutral.wav,neutral
processed_audio\tess_neutral_YAF_fall_neutral.wav,neutral
processed_audio\tess_neutral_YAF_far_neutral.wav,neutral
processed_audio\tess_neutral_YAF_fat_neutral.wav,neutral
processed_audio\tess_neutral_YAF_fit_neutral.wav,neutral
processed_audio\tess_neutral_YAF_five_neutral.wav,neutral
processed_audio\tess_neutral_YAF_food_neutral.wav,neutral
processed_audio\tess_neutral_YAF_gap_neutral.wav,neutral
processed_audio\tess_neutral_YAF_gas_neutral.wav,neutral
processed_audio\tess_neutral_YAF_gaze_neutral.wav,neutral
processed_audio\tess_neutral_YAF_germ_neutral.wav,neutral
processed_audio\tess_neutral_YAF_get_neutral.wav,neutral
processed_audio\tess_neutral_YAF_gin_neutral.wav,neutral
processed_audio\tess_neutral_YAF_goal_neutral.wav,neutral
processed_audio\tess_neutral_YAF_good_neutral.wav,neutral
processed_audio\tess_neutral_YAF_goose_neutral.wav,neutral
processed_audio\tess_neutral_YAF_gun_neutral.wav,neutral
processed_audio\tess_neutral_YAF_half_neutral.wav,neutral
processed_audio\tess_neutral_YAF_hall_neutral.wav,neutral
processed_audio\tess_neutral_YAF_hash_neutral.wav,neutral
processed_audio\tess_neutral_YAF_hate_neutral.wav,neutral
processed_audio\tess_neutral_YAF_have_neutral.wav,neutral
processed_audio\tess_neutral_YAF_haze_neutral.wav,neutral
processed_audio\tess_neutral_YAF_hire_neutral.wav,neutral
processed_audio\tess_neutral_YAF_hit_neutral.wav,neutral
processed_audio\tess_neutral_YAF_hole_neutral.wav,neutral
processed_audio\tess_neutral_YAF_home_neutral.wav,neutral
processed_audio\tess_neutral_YAF_hurl_neutral.wav,neutral
processed_audio\tess_neutral_YAF_hush_neutral.wav,neutral
processed_audio\tess_neutral_YAF_jail_neutral.wav,neutral
processed_audio\tess_neutral_YAF_jar_neutral.wav,neutral
processed_audio\tess_neutral_YAF_join_neutral.wav,neutral
processed_audio\tess_neutral_YAF_judge_neutral.wav,neutral
processed_audio\tess_neutral_YAF_jug_neutral.wav,neutral
processed_audio\tess_neutral_YAF_juice_neutral.wav,neutral
processed_audio\tess_neutral_YAF_keen_neutral.wav,neutral
processed_audio\tess_neutral_YAF_keep_neutral.wav,neutral
processed_audio\tess_neutral_YAF_keg_neutral.wav,neutral
processed_audio\tess_neutral_YAF_kick_neutral.wav,neutral
processed_audio\tess_neutral_YAF_kill_neutral.wav,neutral
processed_audio\tess_neutral_YAF_king_neutral.wav,neutral
processed_audio\tess_neutral_YAF_kite_neutral.wav,neutral
processed_audio\tess_neutral_YAF_knock_neutral.wav,neutral
processed_audio\tess_neutral_YAF_late_neutral.wav,neutral
processed_audio\tess_neutral_YAF_laud_neutral.wav,neutral
processed_audio\tess_neutral_YAF_lean_neutral.wav,neutral
processed_audio\tess_neutral_YAF_learn_neutral.wav,neutral
processed_audio\tess_neutral_YAF_lease_neutral.wav,neutral
processed_audio\tess_neutral_YAF_lid_neutral.wav,neutral
processed_audio\tess_neutral_YAF_life_neutral.wav,neutral
processed_audio\tess_neutral_YAF_limb_neutral.wav,neutral
processed_audio\tess_neutral_YAF_live_neutral.wav,neutral
processed_audio\tess_neutral_YAF_loaf_neutral.wav,neutral
processed_audio\tess_neutral_YAF_long_neutral.wav,neutral
processed_audio\tess_neutral_YAF_lore_neutral.wav,neutral
processed_audio\tess_neutral_YAF_lose_neutral.wav,neutral
processed_audio\tess_neutral_YAF_lot_neutral.wav,neutral
processed_audio\tess_neutral_YAF_love_neutral.wav,neutral
processed_audio\tess_neutral_YAF_luck_neutral.wav,neutral
processed_audio\tess_neutral_YAF_make_neutral.wav,neutral
processed_audio\tess_neutral_YAF_match_neutral.wav,neutral
processed_audio\tess_neutral_YAF_merge_neutral.wav,neutral
processed_audio\tess_neutral_YAF_mess_neutral.wav,neutral
processed_audio\tess_neutral_YAF_met_neutral.wav,neutral
processed_audio\tess_neutral_YAF_mill_neutral.wav,neutral
processed_audio\tess_neutral_YAF_mob_neutral.wav,neutral
processed_audio\tess_neutral_YAF_mode_neutral.wav,neutral
processed_audio\tess_neutral_YAF_mood_neutral.wav,neutral
processed_audio\tess_neutral_YAF_moon_neutral.wav,neutral
processed_audio\tess_neutral_YAF_mop_neutral.wav,neutral
processed_audio\tess_neutral_YAF_mouse_neutral.wav,neutral
processed_audio\tess_neutral_YAF_nag_neutral.wav,neutral
processed_audio\tess_neutral_YAF_name_neutral.wav,neutral
processed_audio\tess_neutral_YAF_near_neutral.wav,neutral
processed_audio\tess_neutral_YAF_neat_neutral.wav,neutral
processed_audio\tess_neutral_YAF_nice_neutral.wav,neutral
processed_audio\tess_neutral_YAF_note_neutral.wav,neutral
processed_audio\tess_neutral_YAF_numb_neutral.wav,neutral
processed_audio\tess_neutral_YAF_pad_neutral.wav,neutral
processed_audio\tess_neutral_YAF_page_neutral.wav,neutral
processed_audio\tess_neutral_YAF_pain_neutral.wav,neutral
processed_audio\tess_neutral_YAF_pass_neutral.wav,neutral
processed_audio\tess_neutral_YAF_pearl_neutral.wav,neutral
processed_audio\tess_neutral_YAF_peg_neutral.wav,neutral
processed_audio\tess_neutral_YAF_perch_neutral.wav,neutral
processed_audio\tess_neutral_YAF_phone_neutral.wav,neutral
processed_audio\tess_neutral_YAF_pick_neutral.wav,neutral
processed_audio\tess_neutral_YAF_pike_neutral.wav,neutral
processed_audio\tess_neutral_YAF_pole_neutral.wav,neutral
processed_audio\tess_neutral_YAF_pool_neutral.wav,neutral
processed_audio\tess_neutral_YAF_puff_neutral.wav,neutral
processed_audio\tess_neutral_YAF_rag_neutral.wav,neutral
processed_audio\tess_neutral_YAF_raid_neutral.wav,neutral
processed_audio\tess_neutral_YAF_rain_neutral.wav,neutral
processed_audio\tess_neutral_YAF_raise_neutral.wav,neutral
processed_audio\tess_neutral_YAF_rat_neutral.wav,neutral
processed_audio\tess_neutral_YAF_reach_neutral.wav,neutral
processed_audio\tess_neutral_YAF_read_neutral.wav,neutral
processed_audio\tess_neutral_YAF_red_neutral.wav,neutral
processed_audio\tess_neutral_YAF_ring_neutral.wav,neutral
processed_audio\tess_neutral_YAF_ripe_neutral.wav,neutral
processed_audio\tess_neutral_YAF_road_neutral.wav,neutral
